Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
TOVARISCH,AbsorbingMan,75,141819,7,7,14,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
TOVARISCH,NicoMinoru,23,4469,7,9,4,1,1,1,1,,,,,,,,,,,,
TOVARISCH,Mantis,70,94077,7,7,13,6,6,6,4,healer,,,,5,,,5,5,5,5,5
TOVARISCH,Sunfire,95,413432,7,8,18,6,7,7,5,striker,purple,10,,,,,,,,,
TOVARISCH,Nightcrawler,100,790961,7,10,19,7,7,7,5,raider,purple,,,,11,,2,1,2,1,2
TOVARISCH,Bishop,65,86039,7,7,12,6,6,6,5,striker,,4,,,,,5,5,5,4,4
TOVARISCH,MultipleMan,50,31280,5,5,9,5,5,5,3,healer,,,,3,,,3,3,3,3,3
TOVARISCH,SquirrelGirl,7,807,6,6,2,1,1,,,,,,,,,,,,,,
TOVARISCH,SilverSamurai,30,11120,6,6,6,3,3,3,1,skirmisher,,,,,,3,3,3,3,3,3
TOVARISCH,Dagger,70,109165,7,7,13,7,6,6,5,striker,,4,,,,,5,4,5,5,5
TOVARISCH,Mockingbird,75,138626,7,7,14,6,6,6,4,healer,blue,,,9,,,5,4,5,4,5
TOVARISCH,Gwenpool,65,92563,7,7,12,6,6,6,4,raider,,,,,4,,5,4,4,4,4
TOVARISCH,GhostRiderRobbie,75,141599,6,6,14,6,6,7,5,raider,blue,,,,10,,5,5,5,5,5
TOVARISCH,Titania,80,196016,7,9,15,6,6,6,4,raider,blue,,,,9,,5,4,4,4,4
TOVARISCH,Vahl,100,846770,7,10,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
TOVARISCH,Sybil,100,679273,7,9,19,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,IronheartMCU,90,261879,7,7,17,6,6,6,5,skirmisher,purple,,,,,10,,,,,
TOVARISCH,Moonstone,80,161606,7,7,15,6,6,6,4,striker,blue,8,,,,,5,3,5,5,5
TOVARISCH,BlackBolt,90,286996,7,8,17,6,6,6,4,striker,purple,10,,,,,,,,,
TOVARISCH,Sylvie,90,305889,7,9,17,6,6,6,5,striker,purple,10,,,,,,,,,
TOVARISCH,DoctorStrange,95,512634,7,8,18,6,6,6,5,healer,purple,,,10,,,,,,,
TOVARISCH,SpiderSlayer,80,192919,7,8,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
TOVARISCH,ShangChi,70,87185,6,6,13,6,6,6,4,raider,,,,,5,,5,5,5,5,5
TOVARISCH,IronManInfinityWar,90,230440,6,6,17,6,6,6,5,striker,purple,10,,,,,,,,,
TOVARISCH,AmadeusCho,90,312168,7,8,17,6,7,7,5,skirmisher,purple,,,,,10,,,,,
TOVARISCH,Longshot,50,42435,7,8,9,5,5,5,3,,,,,,,,,,,,
TOVARISCH,Zemo,50,38377,7,7,9,5,5,5,3,,,,,,,,,,,,
TOVARISCH,Shatterstar,50,29567,5,5,9,5,5,5,3,,,,,,,,,,,,
TOVARISCH,Venom,95,432477,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
TOVARISCH,Swarm,50,30712,5,5,9,5,5,5,3,,,,,,,,,,,,
TOVARISCH,HumanTorch,3,829,7,8,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Firestar,70,100791,7,7,13,6,6,6,4,raider,,,,,4,,4,4,4,4,4
TOVARISCH,KravenTheHunter,85,230725,7,8,16,6,6,6,4,raider,purple,,,,10,,,,,,
TOVARISCH,Nobu,35,6988,5,5,6,2,2,2,1,,,,,,,,,,,,
TOVARISCH,HandControl_HealBlock,1,287,3,3,1,1,1,,,,,,,,,,,,,,
TOVARISCH,SymbioteSpiderMan,85,206438,7,7,16,7,6,6,5,raider,blue,,,,9,,4,4,4,4,4
TOVARISCH,AntMan,1,573,6,6,1,1,1,,,,,,,,,,,,,,
TOVARISCH,MistyKnight,52,50167,7,9,9,5,5,5,3,skirmisher,,,,,,3,3,3,3,3,4
TOVARISCH,Sunspot,95,460205,7,9,18,6,7,7,5,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,Morbius,80,181440,7,7,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
TOVARISCH,AimDmg_Offense,5,393,3,3,2,1,1,,,,,,,,,,,,,,
TOVARISCH,Forge,95,471030,7,9,18,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,Vision,1,477,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Coulson,65,85334,7,7,12,6,6,6,4,striker,,3,,,,,3,3,3,3,3
TOVARISCH,SheHulk,90,271303,7,8,17,6,6,6,5,skirmisher,purple,,,,,10,,,,,
TOVARISCH,Deathpool,95,411232,7,8,18,6,6,6,4,striker,purple,10,,,,,,,,,
TOVARISCH,ShieldTank_Stun,1,382,4,4,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Falcon,1,476,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,AimControl_Infect,2,301,3,3,1,1,1,,,,,,,,,,,,,,
TOVARISCH,DoctorVoodoo,1,383,4,4,1,1,1,,,,,,,,,,,,,,
TOVARISCH,ElsaBloodstone,32,7064,7,9,6,1,1,1,1,,,,,,,,,,,,
TOVARISCH,Taskmaster,2,507,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,LadyDeathstrike,95,584403,7,9,18,6,6,6,4,striker,purple,10,,,,,,,,,
TOVARISCH,Sif,1,573,6,6,1,1,1,,,,,,,,,,,,,,
TOVARISCH,HandDmg_Unbuff,2,308,3,3,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Heimdall,2,498,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,BlackPanther,65,70276,6,6,12,6,6,6,4,striker,,3,,,,,3,3,3,3,3
TOVARISCH,KateBishop,1,572,6,6,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Ronin,75,154327,7,8,14,6,6,6,4,striker,blue,9,,,,,4,4,4,4,4
TOVARISCH,SymbioteSilverSurfer,95,498664,7,9,18,6,7,7,5,raider,purple,,,,11,,1,1,1,1,1
TOVARISCH,CullObsidian,40,7909,7,7,7,1,1,1,1,,,,,,,,,,,,
TOVARISCH,BaronMordo,1,477,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Nakia,50,8887,5,5,9,1,1,1,1,,,,,,,,,,,,
TOVARISCH,BlackPantherBC,50,10189,6,6,9,1,1,1,1,,,,,,,,,,,,
TOVARISCH,Tigra,65,74085,6,6,12,6,6,6,4,striker,,4,,,,,5,4,5,4,5
TOVARISCH,Crystal,47,14048,6,6,8,3,2,2,1,,,,,,,,,,,,
TOVARISCH,ScarletSpider,11,924,6,6,2,1,1,,,,,,,,,,,,,,
TOVARISCH,Gwenom,91,363061,7,9,17,7,7,7,5,striker,purple,10,,,,,,,,,
TOVARISCH,ColleenWing,50,35995,6,6,9,5,5,5,3,striker,,3,,,,,4,4,3,3,4
TOVARISCH,MrSinister,65,109089,7,10,12,6,6,6,4,healer,,,,5,,,5,5,5,5,5
TOVARISCH,StarLord_Annihilation,1,478,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,RavagerTank_Taunt,50,22541,4,4,9,5,5,5,3,,,,,,,,,,,,
TOVARISCH,ScientistSupreme,95,644470,7,9,18,6,7,7,5,healer,purple,,,11,,,1,1,1,1,1
TOVARISCH,Pyro,20,2742,6,6,4,1,1,1,1,,,,,,,,,,,,
TOVARISCH,HydraDmg_Single,50,21774,4,4,9,5,5,5,3,,,,,,,,,,,,
TOVARISCH,StrangeSupreme,90,250136,7,7,17,6,6,6,4,raider,purple,,,,10,,,,,,
TOVARISCH,Stature,2,780,7,8,1,1,1,,,,,,,,,,,,,,
TOVARISCH,MariaHill,75,139615,7,7,14,6,6,7,4,healer,blue,,,9,,,5,4,5,4,5
TOVARISCH,Wong,90,211529,6,6,17,6,6,6,4,striker,purple,10,,,,,,,,,
TOVARISCH,ScarletWitch,95,350008,7,8,18,6,6,6,4,healer,purple,,,10,,,,,,,
TOVARISCH,SpiderManBigTime,65,88447,7,6,12,6,6,6,4,striker,,4,,,,,4,4,4,4,4
TOVARISCH,GhostSpider,100,719784,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
TOVARISCH,RedGoblin,95,473926,7,9,18,7,7,7,5,raider,purple,,,,10,,,,,,
TOVARISCH,PhylaVell,1,573,6,6,1,1,1,,,,,,,,,,,,,,
TOVARISCH,CorvusGlaive,40,5752,5,5,7,1,1,1,1,,,,,,,,,,,,
TOVARISCH,Graviton,1,671,7,7,1,1,1,,,,,,,,,,,,,,
TOVARISCH,AimDmg_Speed,1,195,2,2,1,1,1,,,,,,,,,,,,,,
TOVARISCH,GhostRider,1,573,6,6,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Hulkbuster,1,382,4,4,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Korath,1,382,4,4,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Dazzler,90,200181,6,6,17,6,6,6,4,raider,purple,,,,10,,,,,,
TOVARISCH,OmegaRed,95,450969,7,8,18,7,6,7,5,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,AimTank_Taunt,1,103,1,1,1,1,1,,,,,,,,,,,,,,
TOVARISCH,RedSkull,50,32064,6,6,9,5,5,5,3,,,,,,,,,,,,
TOVARISCH,MoonKnight,95,497313,7,8,18,6,6,7,4,raider,purple,,,,10,,,,,,
TOVARISCH,EbonyMaw,65,87476,7,7,12,6,6,6,4,healer,,,,4,,,4,4,5,5,5
TOVARISCH,AdamWarlock,21,5627,7,7,4,2,2,2,1,,,,,,,,,,,,
TOVARISCH,SamWilson,32,5128,6,6,6,1,1,1,1,,,,,,,,,,,,
TOVARISCH,Thor_InfinityWar,75,105101,6,6,14,6,6,6,4,striker,,4,,,,,5,5,5,4,5
TOVARISCH,BetaRayBill,95,331090,6,6,18,7,6,7,5,raider,purple,,,,10,,,,,,
TOVARISCH,EmmaFrost,85,196830,7,7,16,6,6,6,4,healer,blue,5,5,10,5,5,5,5,5,5,5
TOVARISCH,SilverSurfer,95,520671,7,8,18,6,6,6,4,striker,purple,10,,,,,,,,,
TOVARISCH,Juggernaut,1,476,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Karnak,1,477,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Moondragon,90,290650,6,6,17,6,6,6,4,healer,purple,,,10,,,,,,,
TOVARISCH,Daredevil,25,7509,7,7,5,3,2,2,1,,,,,,,,,,,,
TOVARISCH,Fantomex,90,199238,6,6,17,6,6,6,4,raider,purple,,,,10,,,,,,
TOVARISCH,Photon,58,26339,7,7,10,4,1,1,1,striker,,4,,,,,4,4,4,4,4
TOVARISCH,Ultron,80,157838,7,6,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
TOVARISCH,StarBrand,90,299192,7,8,17,6,6,6,5,raider,purple,5,5,5,10,5,,,,,
TOVARISCH,JaneThor,65,72254,6,6,12,6,6,6,4,striker,,3,,,,,3,3,3,3,3
TOVARISCH,Sersi,95,438183,7,8,18,6,7,7,5,skirmisher,purple,,,,,11,1,1,1,1,1
TOVARISCH,Nemesis,60,63308,6,6,11,6,6,6,4,striker,,4,,,,,4,4,4,5,4
TOVARISCH,SpiderWeaver,90,341088,7,8,17,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,VivVision,1,573,6,6,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Valkyrie,1,573,6,6,1,1,1,,,,,,,,,,,,,,
TOVARISCH,MorganLeFay,95,421764,7,6,18,7,8,7,6,striker,purple,10,,,,,,,,,
TOVARISCH,KangTheConqueror,95,464195,7,8,18,7,7,7,4,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,Archangel,95,362574,7,5,18,6,7,8,6,striker,purple,10,,,,,,,,,
TOVARISCH,MadelynePryor,1,477,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Yellowjacket,1,478,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,ZombieIronMan,95,322593,7,5,17,6,6,6,5,striker,purple,10,,,,,,,,,
TOVARISCH,DarkBeast,60,59661,6,6,11,6,6,6,4,skirmisher,,,,,,2,3,3,3,2,3
TOVARISCH,Abomination,85,193967,6,6,16,6,6,6,5,raider,purple,,,,10,,,,,,
TOVARISCH,CosmicGhostRider,95,453041,7,8,18,7,6,6,5,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,Kingpin,1,382,4,4,1,1,1,,,,,,,,,,,,,,
TOVARISCH,Quicksilver,1,579,5,4,1,1,1,,,striker,,5,,,,,5,5,5,5,5
TOVARISCH,BlackKnight,100,574190,7,6,19,6,6,7,4,fortifier,purple,,12,,,,2,2,2,2,2
TOVARISCH,AgathaHarkness,95,522562,7,8,18,6,6,6,5,skirmisher,purple,,,,,10,,,,,
TOVARISCH,IronPatriot,95,400481,7,8,18,6,6,6,4,striker,purple,10,5,5,5,5,,,,,
TOVARISCH,Deathlok,1,383,4,4,1,1,1,,,,,,,,,,,,,,
TOVARISCH,SpiderMan2099,1,573,6,6,1,1,1,,,,,,,,,,,,,,
TOVARISCH,GreenGoblinGlider,95,217803,3,3,18,6,6,6,4,raider,purple,,,,10,,,,,,
TOVARISCH,Ultimus,95,580140,7,10,18,7,6,6,4,striker,purple,10,,,,,,,,,
TOVARISCH,TheLeader,95,479713,7,10,18,6,6,6,4,striker,purple,10,5,5,5,5,,,,,
TOVARISCH,ZombieJuggernaut,85,183408,6,4,16,6,7,6,5,striker,purple,10,,,,,,,,,
TOVARISCH,Darkhawk,90,268830,7,7,17,6,7,6,5,raider,purple,,,,10,,,,,,
TOVARISCH,PeterBParker,100,781695,7,9,19,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
TOVARISCH,Echo,1,572,6,6,1,1,1,,,,,,,,,,,,,,
TOVARISCH,RedGuardian,1,476,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,SpiderManPavitr,100,740684,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
TOVARISCH,Doom,95,322844,7,4,18,6,7,6,5,striker,purple,10,,,,,,,,,
TOVARISCH,Rogue,95,393394,7,5,18,8,7,7,6,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,RedHulk,95,321056,5,5,18,6,8,7,6,raider,purple,,,,10,,,,,,
TOVARISCH,SpiderWoman,1,479,5,5,1,1,1,,,,,,,,,,,,,,
TOVARISCH,PeniParker,100,773196,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
TOVARISCH,Dormammu,95,361410,7,4,18,7,7,6,5,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,OldManLogan,100,539620,5,5,19,7,7,8,5,raider,purple,5,5,5,12,5,3,2,3,2,2
TOVARISCH,PandaPool,95,444956,7,9,18,6,6,7,4,skirmisher,purple,,,,,11,1,1,1,1,1
TOVARISCH,Daken,95,401496,7,8,18,6,6,6,5,raider,purple,,,,10,,,,,,
TOVARISCH,Northstar,95,463107,7,9,18,6,6,7,5,raider,purple,,,,10,,,,,,
TOVARISCH,HydraTank_Taunt,50,21940,4,4,9,5,5,5,3,,,,,,,,,,,,
TOVARISCH,TChalla,50,29611,5,5,9,5,5,5,3,,,,,,,,,,,,
TOVARISCH,Guardian,95,479499,7,9,18,6,6,6,5,striker,purple,10,,,,,,,,,
TOVARISCH,Sasquatch,95,461315,7,9,18,6,7,7,5,skirmisher,purple,,,,,11,1,1,1,1,1
TOVARISCH,BlackPantherShuri,96,434876,7,8,18,6,6,6,4,raider,purple,,,,10,,,,,,
TOVARISCH,HankPym,100,733779,7,10,19,6,7,6,5,striker,purple,10,,,,,,,,,
TOVARISCH,Apocalypse,100,618201,7,5,19,8,8,8,6,striker,purple,11,,,,,1,1,1,1,1
TOVARISCH,CaptainBritain,100,297493,3,3,19,7,6,6,4,striker,purple,10,,,,,,,,,
TOVARISCH,Ares,85,252508,6,6,16,6,6,6,4,striker,purple,10,,,,,,,,,
TOVARISCH,SuperSkrull,100,604752,7,4,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
TOVARISCH,Gladiator,100,888850,7,9,19,6,7,7,5,fortifier,purple,,10,,,,,,,,
TOVARISCH,Gorr,95,369523,5,5,18,6,6,6,4,raider,purple,,,,10,,,,,,
TOVARISCH,Sentinel,100,645700,5,5,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
TOVARISCH,Nimrod,95,424639,5,5,18,6,7,7,5,striker,purple,10,,,,,,,,,
TOVARISCH,ThanosEndgame,95,395474,5,5,18,6,6,6,5,striker,purple,10,,,,,,,,,
TOVARISCH,OmegaSentinel,95,367088,4,4,18,7,7,6,5,skirmisher,purple,,,,,10,,,,,
TOVARISCH,Blade,95,366445,4,4,18,6,7,6,5,striker,purple,10,,,,,,,,,
TOVARISCH,Oath,95,290271,4,4,17,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
TOVARISCH,ManThing,95,268562,3,3,18,6,6,6,4,fortifier,purple,,10,,,,,,,,
TOVARISCH,ZombieScarletWitch,90,177839,3,,17,6,6,6,5,raider,purple,,,,10,,,,,,
Riraldy,ShieldSupport_Heal,55,42153,6,6,10,6,5,,4,healer,,,,4,,,4,4,4,4,4
Riraldy,SpiderMan,85,188946,7,7,16,6,6,6,5,skirmisher,blue,,,,8,8,3,3,3,3,3
Riraldy,LukeCage,65,80499,7,7,12,6,6,6,4,healer,,,,4,,,4,4,4,4,4
Riraldy,Punisher,60,58785,6,6,11,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Riraldy,Elektra,45,30617,7,7,8,4,4,4,3,skirmisher,,,,,,5,5,5,5,5,5
Riraldy,Crossbones,65,83783,7,7,12,6,6,6,4,healer,,,4,4,,,5,5,4,4,4
Riraldy,Deadpool,95,362427,7,7,18,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Riraldy,ShieldSupport_Stealth,40,6048,3,3,4,3,3,,1,healer,,,,5,,,5,5,5,5,5
Riraldy,HandDmg_Unbuff,42,18888,5,5,8,4,4,,2,raider,,,,,5,,5,5,5,5,5
Riraldy,GhostRider,71,103711,7,7,13,6,6,6,4,striker,,4,,,,,4,4,4,4,4
Riraldy,Thor,75,124925,7,7,14,6,6,6,5,striker,,5,,,,,5,5,5,5,5
Riraldy,Mysterio,100,604177,7,9,18,7,6,7,5,skirmisher,purple,9,,,,13,3,3,3,3,3
Riraldy,MercTank_Debuff,60,63885,7,7,11,6,6,,4,skirmisher,,,,,,4,4,4,4,4,4
Riraldy,X23,65,100339,7,8,12,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Riraldy,Rhino,67,94445,7,7,12,6,6,6,4,striker,,5,5,1,,1,5,5,5,5,5
Riraldy,Shocker,70,111129,7,7,13,6,6,7,4,striker,,5,,,,,5,5,5,5,5
Riraldy,Hawkeye,45,30840,7,7,8,4,4,4,3,skirmisher,,,,,,5,5,5,5,5,5
Riraldy,ShieldTank_Stun,40,6067,4,4,4,3,2,,1,fortifier,,,5,,,,5,5,5,5,5
Riraldy,CaptainAmerica,100,552169,7,8,18,7,7,6,5,skirmisher,blue,,,8,,10,5,5,5,5,5
Riraldy,Wolverine,100,587784,7,9,18,7,7,6,5,raider,blue,10,,,10,,5,5,5,5,5
Riraldy,HandDmg_Bonus,20,2199,4,4,4,1,1,,1,striker,,5,,,,,5,5,5,5,5
Riraldy,Bullseye,40,7868,3,3,5,4,2,3,2,striker,,5,,,,,5,5,5,5,5
Riraldy,HydraTank_Taunt,24,3528,3,3,5,2,2,,1,fortifier,,,5,,,,5,5,5,5,5
Riraldy,Mantis,65,73648,7,7,12,6,6,6,4,,,,,,,,,,,,
Riraldy,Vulture,100,675865,7,9,19,7,7,7,5,skirmisher,purple,10,,,,13,3,3,3,3,3
Riraldy,Domino,60,64780,7,8,9,6,6,6,4,raider,,,,,3,,4,4,4,3,3
Riraldy,HydraSupport_Heal,40,7881,5,5,5,3,2,,1,healer,,,,5,,,5,5,5,5,5
Riraldy,CorvusGlaive,52,15936,5,5,6,3,3,2,3,striker,,5,,,,,5,5,5,5,5
Riraldy,JessicaJones,75,142619,7,7,14,6,6,6,4,skirmisher,blue,4,,,,9,4,4,4,4,4
Riraldy,ProximaMidnight,54,28658,7,7,7,4,3,3,2,skirmisher,,,,,,5,5,5,5,5,5
Riraldy,Loki,95,377055,7,8,18,6,6,6,5,skirmisher,blue,,,,,10,5,5,5,5,5
Riraldy,Hulk,95,362907,7,7,18,6,7,6,5,striker,blue,10,,10,,,5,5,5,5,5
Riraldy,Electro,75,151223,7,8,14,6,6,6,4,raider,blue,,,,9,,4,4,4,4,4
Riraldy,CaptainMarvel,65,93356,7,7,12,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Riraldy,MsMarvel,75,117099,7,7,14,6,6,6,4,skirmisher,,,,,,4,5,5,5,4,5
Riraldy,Thanos,65,85835,7,7,12,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Riraldy,UltGreenGoblin,70,96273,7,7,13,6,6,6,4,raider,,,,,5,,5,5,5,5,5
Riraldy,BaronMordo,62,73492,7,7,11,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Riraldy,Swarm,65,93154,7,7,12,6,6,6,4,raider,,,,,5,,5,5,5,5,5
Riraldy,Taskmaster,85,220404,7,9,16,6,6,6,4,skirmisher,blue,,,,,9,4,4,4,5,4
Riraldy,Yondu,20,3270,4,4,3,2,2,2,,skirmisher,,,,,,5,5,5,5,5,5
Riraldy,AntMan,65,100600,7,9,12,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
Riraldy,MercSupport_Buffs,65,61465,6,6,12,6,6,,4,healer,,,,4,,,4,4,4,4,4
Riraldy,Yelena,60,75237,7,8,11,6,6,6,4,raider,,,,,3,,4,4,4,4,3
Riraldy,AmericaChavez,70,98514,7,7,13,6,6,6,4,striker,,4,,,,,4,4,4,4,4
Riraldy,NightNurse,40,7390,4,4,5,3,2,2,1,healer,,,,5,,,5,5,5,5,5
Riraldy,RavagerDmg_AoE,49,35200,7,7,9,5,5,,3,,,,,,,,4,4,4,4,3
Riraldy,KittyPryde,80,150790,7,7,15,6,6,6,5,skirmisher,,3,,,,5,5,5,5,5,5
Riraldy,Toad,35,13764,7,8,6,3,2,2,1,skirmisher,,,,,,5,5,5,5,5,5
Riraldy,Thing,95,340611,7,7,18,6,6,6,4,striker,blue,10,,4,,,5,5,5,5,5
Riraldy,Ronan,60,32064,7,7,6,5,4,3,2,healer,,,,5,,,5,5,5,5,5
Riraldy,MariaHill,80,175760,7,7,15,7,7,7,5,skirmisher,blue,,,7,,8,3,3,3,3,3
Riraldy,IronMan,95,396780,7,8,18,6,6,6,5,raider,purple,9,,,10,,,,,,
Riraldy,Beast,80,155572,7,7,15,6,7,6,5,healer,blue,,,8,,,3,3,3,3,3
Riraldy,Nebula,75,140172,7,8,14,7,6,6,4,skirmisher,blue,,,,,8,3,3,3,3,3
Riraldy,Quake,30,13881,7,7,6,3,3,3,1,raider,,,,,5,,5,5,5,5,5
Riraldy,HandTank_Stealth,40,15845,6,6,6,4,4,,2,fortifier,,,5,,,,5,5,5,5,5
Riraldy,IronFist,65,68254,6,6,12,6,6,6,4,healer,,,,4,,,4,5,5,4,4
Riraldy,Cable,42,28488,7,7,8,4,4,4,2,striker,,5,,,,,5,5,5,5,5
Riraldy,HydraDmg_Buff,20,3858,5,5,4,2,2,,1,raider,,,,,5,,5,5,5,5,5
Riraldy,SilverSamurai,85,230473,7,8,16,6,7,7,5,skirmisher,blue,,,,,9,4,4,4,4,4
Riraldy,SharonCarter,80,194409,7,8,15,7,7,7,5,skirmisher,blue,,,,,8,3,3,3,3,3
Riraldy,Wasp,65,80609,7,7,12,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Riraldy,UltSpiderMan,80,161788,7,7,15,6,6,6,5,striker,blue,8,,,,,3,3,3,3,3
Riraldy,SilverSurfer,100,760786,7,8,18,7,7,7,5,skirmisher,purple,10,,10,,10,,,,,
Riraldy,RavagerSupport_Heal,65,76369,7,7,12,6,6,,4,healer,,,,4,,,4,4,4,4,4
Riraldy,Sybil,100,664589,7,9,19,7,7,7,5,raider,purple,10,,,10,,,,,,
Riraldy,Blob,40,10059,4,4,7,3,2,2,1,striker,,5,,,,,5,5,5,5,5
Riraldy,Mystique,65,82880,7,7,12,6,6,6,4,skirmisher,,,,,,4,4,4,4,4,4
Riraldy,Sabretooth,75,146304,7,8,14,6,6,6,4,raider,blue,,,,9,,4,4,4,4,4
Riraldy,ElsaBloodstone,65,98783,7,8,12,6,6,6,4,raider,,,,,5,,5,5,5,5,5
Riraldy,Juggernaut,50,31368,7,7,7,5,4,4,3,fortifier,,,5,,,,5,5,5,5,5
Riraldy,SquirrelGirl,85,232817,7,8,16,7,7,7,5,healer,blue,5,,8,,,3,3,3,3,3
Riraldy,ShangChi,90,271643,7,8,16,7,7,7,5,raider,blue,,,,9,,4,4,4,4,4
Riraldy,Gamora,75,179526,7,9,14,7,7,7,5,striker,blue,8,,,,,3,3,3,3,3
Riraldy,WinterSoldier,85,201566,7,7,16,6,6,7,4,striker,blue,8,,,,,3,3,3,3,3
Riraldy,ScarletSpider,80,184287,7,8,15,6,7,6,5,healer,blue,,,8,5,,3,3,3,3,3
Riraldy,Falcon,65,89778,7,8,12,6,6,6,4,raider,,,,,5,,5,5,5,5,5
Riraldy,KreeTank_Counter,65,66473,7,7,11,6,6,,4,healer,,,,2,,,3,2,3,3,3
Riraldy,WhiteTiger,70,97503,7,8,13,6,5,5,5,striker,,5,,,,,5,5,5,5,5
Riraldy,Storm,60,68941,7,7,11,6,6,6,4,raider,,,,,3,,4,3,4,4,4
Riraldy,Ironheart,18,2971,6,6,4,1,1,1,1,raider,,,,,5,,5,5,5,5,5
Riraldy,ShieldDmg_Defense,10,1523,7,7,2,1,1,,,striker,,5,,,,,5,5,5,5,5
Riraldy,KreeControl_Assist,65,71630,7,7,12,6,6,,4,skirmisher,,,,,,3,3,3,3,3,3
Riraldy,SamWilson,85,228275,7,7,16,7,7,7,5,striker,blue,8,,,,8,3,3,3,3,3
Riraldy,Rescue,95,363273,7,7,18,6,6,7,5,skirmisher,blue,,,,,9,4,5,5,5,4
Riraldy,Venom,95,350836,7,7,17,7,7,7,5,striker,blue,9,,,,,5,4,4,4,4
Riraldy,MercDmg_General,60,33937,7,7,7,5,4,,2,skirmisher,,,,,,5,5,5,5,5,5
Riraldy,RavagerTank_Taunt,52,37665,7,7,9,5,5,,3,,,,,,,,,,,,
Riraldy,PhylaVell,70,121675,7,9,13,6,6,6,5,striker,,5,,,,,5,5,5,5,5
Riraldy,ShieldDmg_AoE,4,691,4,4,2,1,1,,,raider,,,,,5,,5,5,5,5,5
Riraldy,SpiderPunk,80,200892,7,10,15,6,6,6,5,healer,blue,,,8,8,,3,3,3,3,3
Riraldy,Psylocke,90,248635,7,7,17,6,6,6,5,striker,blue,10,,,,,5,5,5,5,5
Riraldy,Scream,25,7677,6,6,5,3,2,2,1,striker,,5,,,,,5,5,5,5,5
Riraldy,ScarletWitch,90,269072,7,7,17,7,7,7,4,skirmisher,blue,,,8,,10,5,5,5,5,5
Riraldy,Sif,65,84862,7,7,12,6,6,6,4,fortifier,,,4,,,,4,5,4,4,4
Riraldy,Heimdall,65,91708,7,8,12,6,6,6,4,healer,,,,4,,,4,4,4,4,4
Riraldy,Hela,100,587759,7,9,18,7,6,7,5,skirmisher,blue,10,,,4,10,5,5,5,5,5
